0.316	1.62878	2.65812	4.62878	5.65812	
0.317	1.62444	2.65704	4.62444	5.65704	
0.318	1.6201	2.65595	4.6201	5.65595	
0.319	1.61577	2.65487	4.61577	5.65487	
0.32	1.61143	2.65379	4.61143	5.65379	
0.321	1.60709	2.65271	4.60709	5.65271	
0.322	1.60275	2.65163	4.60275	5.65163	
0.323	1.59841	2.65054	4.59841	5.65054	
0.324	1.59407	2.64946	4.59407	5.64946	
0.325	1.58973	2.64838	4.58973	5.64838	
0.326	1.58539	2.6473	4.58539	5.6473	
0.327	1.58105	2.64622	4.58105	5.64622	
0.328	1.57671	2.64513	4.57671	5.64513	
0.329	1.57237	2.64405	4.57237	5.64405	
0.33	1.56803	2.64297	4.56803	5.64297	
0.331	1.56369	2.64189	4.56369	5.64189	
0.332	1.55935	2.64081	4.55935	5.64081	
0.333	1.55501	2.63972	4.55501	5.63972	
0.334	1.55068	2.63864	4.55068	5.63864	
0.335	1.54634	2.63756	4.54634	5.63756	
0.336	1.542	2.63648	4.542	5.63648	
0.337	1.53766	2.6354	4.53766	5.6354	
0.338	1.53332	2.63432	4.53332	5.63432	
0.339	1.52898	2.63323	4.52898	5.63323	
0.34	1.52464	2.63215	4.52464	5.63215	
0.341	1.5203	2.63107	4.5203	5.63107	
0.342	1.51596	2.62999	4.51596	5.62999	
0.343	1.51162	2.62891	4.51162	5.62891	
0.344	1.50728	2.62782	4.50728	5.62782	
0.345	1.50294	2.62674	4.50294	5.62674	
0.346	1.4986	2.62566	4.4986	5.62566	
0.347	1.49426	2.62458	4.49426	5.62458	
0.348	1.48993	2.6235	4.48993	5.6235	
0.349	1.48559	2.62241	4.48559	5.62241	
0.35	1.48125	2.62133	4.48125	5.62133	
0.351	1.47691	2.62025	4.47691	5.62025	
0.352	1.47257	2.61917	4.47257	5.61917	
0.353	1.46823	2.61809	4.46823	5.61809	
0.354	1.46389	2.617	4.46389	5.617	
0.355	1.45955	2.61592	4.45955	5.61592	
0.356	1.45521	2.61484	4.45521	5.61484	
0.357	1.45087	2.61376	4.45087	5.61376	
0.358	1.44653	2.61268	4.44653	5.61268	
0.359	1.44219	2.6116	4.44219	5.6116	
0.36	1.43785	2.61051	4.43785	5.61051	
0.361	1.43351	2.60943	4.43351	5.60943	
0.362	1.42918	2.60835	4.42918	5.60835	
0.363	1.42484	2.60727	4.42484	5.60727	
0.364	1.4205	2.60619	4.4205	5.60619	
0.365	1.41616	2.6051	4.41616	5.6051	
0.366	1.41182	2.60402	4.41182	5.60402	
0.367	1.40748	2.60294	4.40748	5.60294	
0.368	1.40314	2.60186	4.40314	5.60186	
0.369	1.3988	2.60078	4.3988	5.60078	
0.37	1.39446	2.59969	4.39446	5.59969	
0.371	1.39012	2.59861	4.39012	5.59861	
0.372	1.38578	2.59753	4.38578	5.59753	
0.373	1.38144	2.59645	4.38144	5.59645	
0.374	1.3771	2.59537	4.3771	5.59537	
0.375	1.37276	2.59428	4.37276	5.59428	
0.376	1.36843	2.5932	4.36843	5.5932	
0.377	1.36409	2.59212	4.36409	5.59212	
0.378	1.35975	2.59104	4.35975	5.59104	
0.379	1.35541	2.58996	4.35541	5.58996	
0.38	1.35107	2.58888	4.35107	5.58888	
0.381	1.34673	2.58779	4.34673	5.58779	
0.382	1.34239	2.58671	4.34239	5.58671	
0.383	1.33805	2.58563	4.33805	5.58563	
0.384	1.33371	2.58455	4.33371	5.58455	
0.385	1.32937	2.58347	4.32937	5.58347	
0.386	1.32503	2.58238	4.32503	5.58238	
0.387	1.32069	2.5813	4.32069	5.5813	
0.388	1.31635	2.58022	4.31635	5.58022	
0.389	1.31201	2.57914	4.31201	5.57914	
0.39	1.30768	2.57806	4.30768	5.57806	
0.391	1.30334	2.57697	4.30334	5.57697	
0.392	1.299	2.57589	4.299	5.57589	
0.393	1.29466	2.57481	4.29466	5.57481	
0.394	1.29032	2.57373	4.29032	5.57373	
0.395	1.28598	2.57265	4.28598	5.57265	
0.396	1.28164	2.57156	4.28164	5.57156	
0.397	1.2773	2.57048	4.2773	5.57048	
0.398	1.27296	2.5694	4.27296	5.5694	
0.399	1.26862	2.56832	4.26862	5.56832	
0.4	1.26428	2.56724	4.26428	5.56724	
0.401	1.25994	2.56616	4.25994	5.56616	
0.402	1.2556	2.56507	4.2556	5.56507	
0.403	1.25126	2.56399	4.25126	5.56399	
0.404	1.24693	2.56291	4.24693	5.56291	
0.405	1.24259	2.56183	4.24259	5.56183	
0.406	1.23825	2.56075	4.23825	5.56075	
0.407	1.23391	2.55966	4.23391	5.55966	
0.408	1.22957	2.55858	4.22957	5.55858	
0.409	1.22523	2.5575	4.22523	5.5575	
0.41	1.22089	2.55642	4.22089	5.55642	
0.411	1.21655	2.55534	4.21655	5.55534	
0.412	1.21221	2.55425	4.21221	5.55425	
0.413	1.20787	2.55317	4.20787	5.55317	
0.414	1.20353	2.55209	4.20353	5.55209	
0.415	1.19919	2.55101	4.19919	5.55101	
0.416	1.19485	2.54993	4.19485	5.54993	
0.417	1.19051	2.54884	4.19051	5.54884	
0.418	1.18617	2.54776	4.18617	5.54776	
0.419	1.18184	2.54668	4.18184	5.54668	
0.42	1.1775	2.5456	4.1775	5.5456	
0.421	1.17316	2.54452	4.17316	5.54452	
0.422	1.16882	2.54343	4.16882	5.54343	
0.423	1.16448	2.54235	4.16448	5.54235	
0.424	1.16014	2.54127	4.16014	5.54127	
0.425	1.1558	2.54019	4.1558	5.54019	
0.426	1.15146	2.53911	4.15146	5.53911	
0.427	1.14712	2.53803	4.14712	5.53803	
0.428	1.14278	2.53694	4.14278	5.53694	
0.429	1.13844	2.53586	4.13844	5.53586	
0.43	1.1341	2.53478	4.1341	5.53478	
0.431	1.12976	2.5337	4.12976	5.5337	
0.432	1.12542	2.53262	4.12542	5.53262	
0.433	1.12109	2.53153	4.12109	5.53153	
0.434	1.11675	2.53045	4.11675	5.53045	
0.435	1.11241	2.52937	4.11241	5.52937	
0.436	1.10807	2.52829	4.10807	5.52829	
0.437	1.10373	2.52721	4.10373	5.52721	
0.438	1.09939	2.52612	4.09939	5.52612	
0.439	1.09505	2.52504	4.09505	5.52504	
0.44	1.09071	2.52396	4.09071	5.52396	
0.441	1.08637	2.52288	4.08637	5.52288	
0.442	1.08203	2.5218	4.08203	5.5218	
0.443	1.07769	2.52071	4.07769	5.52071	
