Pt283	2.264	0.99791	0.00184061	0.000249571	
Pt284	2.272	0.997905	0.00184458	0.00025075	
Pt285	2.28	0.9979	0.00184856	0.000251932	
Pt286	2.288	0.997894	0.00185255	0.000253116	
Pt287	2.296	0.997889	0.00185654	0.000254303	
Pt288	2.304	0.997884	0.00186055	0.000255493	
Pt289	2.312	0.997879	0.00186456	0.000256685	
Pt290	2.32	0.997874	0.00186858	0.000257879	
Pt291	2.328	0.997868	0.00187261	0.000259076	
Pt292	2.336	0.997863	0.00187665	0.000260276	
Pt293	2.344	0.997858	0.00188069	0.000261478	
Pt294	2.352	0.997853	0.00188475	0.000262683	
Pt295	2.36	0.997847	0.00188881	0.000263891	
Pt296	2.368	0.997842	0.00189288	0.000265101	
Pt297	2.376	0.997837	0.00189697	0.000266314	
Pt298	2.384	0.997831	0.00190106	0.000267529	
Pt299	2.392	0.997826	0.00190516	0.000268747	
Pt300	2.4	0.997821	0.00190926	0.000269968	
Pt301	2.408	0.997815	0.00191338	0.000271191	
Pt302	2.416	0.99781	0.00191751	0.000272417	
Pt303	2.424	0.997805	0.00192164	0.000273645	
Pt304	2.432	0.997799	0.00192578	0.000274877	
Pt305	2.44	0.997794	0.00192994	0.00027611	
Pt306	2.448	0.997789	0.0019341	0.000277347	
Pt307	2.456	0.997783	0.00193827	0.000278586	
Pt308	2.464	0.997778	0.00194245	0.000279828	
Pt309	2.472	0.997772	0.00194663	0.000281072	
Pt310	2.48	0.997767	0.00195083	0.00028232	
Pt311	2.488	0.997761	0.00195504	0.000283569	
Pt312	2.496	0.997756	0.00195925	0.000284822	
Pt313	2.504	0.99775	0.00196348	0.000286077	
Pt314	2.512	0.997745	0.00196771	0.000287335	
Pt315	2.52	0.997739	0.00197195	0.000288596	
Pt316	2.528	0.997734	0.0019762	0.000289859	
Pt317	2.536	0.997728	0.00198047	0.000291126	
Pt318	2.544	0.997723	0.00198473	0.000292394	
Pt319	2.552	0.997717	0.00198901	0.000293666	
Pt320	2.56	0.997712	0.0019933	0.00029494	
Pt321	2.568	0.997706	0.0019976	0.000296217	
Pt322	2.576	0.997701	0.00200191	0.000297497	
