Pt1211	9.696	0.0753334	0.492053	0.432614	
Pt1212	9.704	0.0752297	0.491842	0.432929	
Pt1213	9.712	0.0751261	0.491631	0.433243	
Pt1214	9.72	0.0750228	0.491419	0.433558	
Pt1215	9.728	0.0749197	0.491208	0.433872	
Pt1216	9.736	0.0748167	0.490997	0.434187	
Pt1217	9.744	0.074714	0.490785	0.434501	
Pt1218	9.752	0.0746114	0.490574	0.434815	
Pt1219	9.76	0.074509	0.490362	0.435129	
Pt1220	9.768	0.0744068	0.490151	0.435442	
Pt1221	9.776	0.0743048	0.489939	0.435756	
Pt1222	9.784	0.0742029	0.489727	0.43607	
Pt1223	9.792	0.0741013	0.489516	0.436383	
Pt1224	9.8	0.0739998	0.489304	0.436696	
Pt1225	9.808	0.0738985	0.489092	0.437009	
Pt1226	9.816	0.0737974	0.48888	0.437322	
Pt1227	9.824	0.0736965	0.488668	0.437635	
Pt1228	9.832	0.0735957	0.488457	0.437948	
Pt1229	9.84	0.0734951	0.488245	0.43826	
Pt1230	9.848	0.0733948	0.488033	0.438573	
Pt1231	9.856	0.0732946	0.48782	0.438885	
Pt1232	9.864	0.0731945	0.487608	0.439197	
Pt1233	9.872	0.0730947	0.487396	0.439509	
Pt1234	9.88	0.072995	0.487184	0.439821	
Pt1235	9.888	0.0728955	0.486972	0.440133	
Pt1236	9.896	0.0727962	0.486759	0.440444	
Pt1237	9.904	0.0726971	0.486547	0.440756	
Pt1238	9.912	0.0725982	0.486335	0.441067	
Pt1239	9.92	0.0724994	0.486122	0.441378	
Pt1240	9.928	0.0724008	0.48591	0.441689	
Pt1241	9.936	0.0723024	0.485697	0.442	
Pt1242	9.944	0.0722041	0.485485	0.442311	
Pt1243	9.952	0.0721061	0.485272	0.442622	
Pt1244	9.96	0.0720082	0.48506	0.442932	
Pt1245	9.968	0.0719105	0.484847	0.443243	
Pt1246	9.976	0.071813	0.484634	0.443553	
Pt1247	9.984	0.0717156	0.484422	0.443863	
Pt1248	9.992	0.0716184	0.484209	0.444173	
Pt1249	10	0.0715214	0.483996	0.444483	
Pt1250	10.008	0.0714246	0.483783	0.444792	
Pt1251	10.016	0.0713279	0.48357	0.445102	
Pt1252	10.024	0.0712314	0.483357	0.445411	
Pt1253	10.032	0.0711351	0.483144	0.445721	
Pt1254	10.04	0.0710389	0.482931	0.44603	
Pt1255	10.048	0.070943	0.482718	0.446339	
Pt1256	10.056	0.0708472	0.482505	0.446648	
Pt1257	10.064	0.0707515	0.482292	0.446956	
Pt1258	10.072	0.0706561	0.482079	0.447265	
Pt1259	10.08	0.0705608	0.481866	0.447573	
Pt1260	10.088	0.0704657	0.481653	0.447882	
Pt1261	10.096	0.0703707	0.481439	0.44819	
Pt1262	10.104	0.0702759	0.481226	0.448498	
Pt1263	10.112	0.0701813	0.481013	0.448806	
Pt1264	10.12	0.0700869	0.480799	0.449114	
Pt1265	10.128	0.0699926	0.480586	0.449421	
Pt1266	10.136	0.0698985	0.480373	0.449729	
Pt1267	10.144	0.0698046	0.480159	0.450036	
Pt1268	10.152	0.0697108	0.479946	0.450343	
Pt1269	10.16	0.0696172	0.479732	0.450651	
Pt1270	10.168	0.0695238	0.479519	0.450957	
Pt1271	10.176	0.0694305	0.479305	0.451264	
Pt1272	10.184	0.0693374	0.479092	0.451571	
Pt1273	10.192	0.0692445	0.478878	0.451878	
Pt1274	10.2	0.0691518	0.478664	0.452184	
Pt1275	10.208	0.0690592	0.478451	0.45249	
Pt1276	10.216	0.0689667	0.478237	0.452796	
Pt1277	10.224	0.0688744	0.478023	0.453102	
Pt1278	10.232	0.0687823	0.477809	0.453408	
Pt1279	10.24	0.0686904	0.477596	0.453714	
Pt1280	10.248	0.0685986	0.477382	0.45402	
Pt1281	10.256	0.068507	0.477168	0.454325	
Pt1282	10.264	0.0684156	0.476954	0.45463	
Pt1283	10.272	0.0683243	0.47674	0.454936	
Pt1284	10.28	0.0682332	0.476526	0.455241	
Pt1285	10.288	0.0681422	0.476312	0.455545	
Pt1286	10.296	0.0680514	0.476098	0.45585	
Pt1287	10.304	0.0679608	0.475884	0.456155	
Pt1288	10.312	0.0678703	0.47567	0.456459	
Pt1289	10.32	0.06778	0.475456	0.456764	
Pt1290	10.328	0.0676898	0.475242	0.457068	
Pt1291	10.336	0.0675998	0.475028	0.457372	
Pt1292	10.344	0.06751	0.474814	0.457676	
Pt1293	10.352	0.0674203	0.4746	0.45798	
Pt1294	10.36	0.0673308	0.474386	0.458283	
Pt1295	10.368	0.0672415	0.474172	0.458587	
Pt1296	10.376	0.0671523	0.473957	0.45889	
Pt1297	10.384	0.0670632	0.473743	0.459194	
Pt1298	10.392	0.0669743	0.473529	0.459497	
Pt1299	10.4	0.0668856	0.473315	0.4598	
Pt1300	10.408	0.0667971	0.4731	0.460103	
Pt1301	10.416	0.0667087	0.472886	0.460405	
Pt1302	10.424	0.0666204	0.472672	0.460708	
Pt1303	10.432	0.0665323	0.472457	0.46101	
Pt1304	10.44	0.0664444	0.472243	0.461313	
Pt1305	10.448	0.0663566	0.472029	0.461615	
Pt1306	10.456	0.066269	0.471814	0.461917	
Pt1307	10.464	0.0661815	0.4716	0.462219	
Pt1308	10.472	0.0660942	0.471385	0.462521	
Pt1309	10.48	0.066007	0.471171	0.462822	
Pt1310	10.488	0.06592	0.470956	0.463124	
Pt1311	10.496	0.0658332	0.470742	0.463425	
Pt1312	10.504	0.0657465	0.470527	0.463726	
Pt1313	10.512	0.0656599	0.470313	0.464027	
Pt1314	10.52	0.0655735	0.470098	0.464328	
Pt1315	10.528	0.0654873	0.469884	0.464629	
Pt1316	10.536	0.0654012	0.469669	0.46493	
Pt1317	10.544	0.0653153	0.469455	0.46523	
Pt1318	10.552	0.0652295	0.46924	0.465531	
Pt1319	10.56	0.0651439	0.469025	0.465831	
Pt1320	10.568	0.0650584	0.468811	0.466131	
Pt1321	10.576	0.0649731	0.468596	0.466431	
Pt1322	10.584	0.0648879	0.468381	0.466731	
Pt1323	10.592	0.0648029	0.468167	0.46703	
Pt1324	10.6	0.064718	0.467952	0.46733	
Pt1325	10.608	0.0646333	0.467737	0.467629	
Pt1326	10.616	0.0645487	0.467523	0.467929	
Pt1327	10.624	0.0644643	0.467308	0.468228	
Pt1328	10.632	0.06438	0.467093	0.468527	
Pt1329	10.64	0.0642959	0.466878	0.468826	
Pt1330	10.648	0.0642119	0.466664	0.469124	
Pt1331	10.656	0.0641281	0.466449	0.469423	
Pt1332	10.664	0.0640444	0.466234	0.469721	
Pt1333	10.672	0.0639609	0.466019	0.47002	
Pt1334	10.68	0.0638775	0.465805	0.470318	
Pt1335	10.688	0.0637943	0.46559	0.470616	
Pt1336	10.696	0.0637112	0.465375	0.470914	
Pt1337	10.704	0.0636282	0.46516	0.471212	
Pt1338	10.712	0.0635454	0.464945	0.471509	
Pt1339	10.72	0.0634628	0.46473	0.471807	
Pt1340	10.728	0.0633803	0.464516	0.472104	
Pt1341	10.736	0.0632979	0.464301	0.472401	
Pt1342	10.744	0.0632157	0.464086	0.472698	
Pt1343	10.752	0.0631336	0.463871	0.472995	
Pt1344	10.76	0.0630517	0.463656	0.473292	
Pt1345	10.768	0.0629699	0.463441	0.473589	
Pt1346	10.776	0.0628882	0.463226	0.473885	
Pt1347	10.784	0.0628068	0.463011	0.474182	
Pt1348	10.792	0.0627254	0.462797	0.474478	
Pt1349	10.8	0.0626442	0.462582	0.474774	
Pt1350	10.808	0.0625631	0.462367	0.47507	
Pt1351	10.816	0.0624822	0.462152	0.475366	
Pt1352	10.824	0.0624014	0.461937	0.475662	
Pt1353	10.832	0.0623208	0.461722	0.475957	
Pt1354	10.84	0.0622403	0.461507	0.476253	
Pt1355	10.848	0.0621599	0.461292	0.476548	
Pt1356	10.856	0.0620797	0.461077	0.476843	
Pt1357	10.864	0.0619996	0.460862	0.477138	
Pt1358	10.872	0.0619197	0.460647	0.477433	
Pt1359	10.88	0.0618399	0.460432	0.477728	
Pt1360	10.888	0.0617602	0.460217	0.478022	
Pt1361	10.896	0.0616807	0.460002	0.478317	
Pt1362	10.904	0.0616014	0.459787	0.478611	
Pt1363	10.912	0.0615221	0.459572	0.478905	
Pt1364	10.92	0.061443	0.459357	0.4792	
Pt1365	10.928	0.0613641	0.459143	0.479493	
Pt1366	10.936	0.0612852	0.458928	0.479787	
Pt1367	10.944	0.0612066	0.458713	0.480081	
Pt1368	10.952	0.061128	0.458498	0.480374	
Pt1369	10.96	0.0610496	0.458283	0.480668	
Pt1370	10.968	0.0609713	0.458068	0.480961	
Pt1371	10.976	0.0608932	0.457853	0.481254	
Pt1372	10.984	0.0608152	0.457638	0.481547	
Pt1373	10.992	0.0607373	0.457423	0.48184	
Pt1374	11	0.0606596	0.457208	0.482133	
Pt1375	11.008	0.060582	0.456993	0.482425	
Pt1376	11.016	0.0605046	0.456778	0.482717	
Pt1377	11.024	0.0604273	0.456563	0.48301	
Pt1378	11.032	0.0603501	0.456348	0.483302	
Pt1379	11.04	0.060273	0.456133	0.483594	
Pt1380	11.048	0.0601961	0.455918	0.483886	
Pt1381	11.056	0.0601193	0.455703	0.484177	
Pt1382	11.064	0.0600427	0.455488	0.484469	
Pt1383	11.072	0.0599662	0.455273	0.48476	
Pt1384	11.08	0.0598898	0.455058	0.485052	
Pt1385	11.088	0.0598136	0.454843	0.485343	
Pt1386	11.096	0.0597375	0.454629	0.485634	
Pt1387	11.104	0.0596615	0.454414	0.485925	
Pt1388	11.112	0.0595856	0.454199	0.486216	
Pt1389	11.12	0.0595099	0.453984	0.486506	
Pt1390	11.128	0.0594344	0.453769	0.486797	
Pt1391	11.136	0.0593589	0.453554	0.487087	
Pt1392	11.144	0.0592836	0.453339	0.487377	
Pt1393	11.152	0.0592084	0.453124	0.487667	
Pt1394	11.16	0.0591333	0.452909	0.487957	
Pt1395	11.168	0.0590584	0.452695	0.488247	
Pt1396	11.176	0.0589836	0.45248	0.488537	
Pt1397	11.184	0.058909	0.452265	0.488826	
Pt1398	11.192	0.0588344	0.45205	0.489116	
Pt1399	11.2	0.05876	0.451835	0.489405	
Pt1400	11.208	0.0586858	0.45162	0.489694	
Pt1401	11.216	0.0586116	0.451405	0.489983	
Pt1402	11.224	0.0585376	0.451191	0.490272	
Pt1403	11.232	0.0584637	0.450976	0.49056	
Pt1404	11.24	0.0583899	0.450761	0.490849	
Pt1405	11.248	0.0583163	0.450546	0.491137	
Pt1406	11.256	0.0582428	0.450331	0.491426	
Pt1407	11.264	0.0581694	0.450117	0.491714	
Pt1408	11.272	0.0580962	0.449902	0.492002	
Pt1409	11.28	0.0580231	0.449687	0.49229	
Pt1410	11.288	0.0579501	0.449472	0.492577	
Pt1411	11.296	0.0578772	0.449258	0.492865	
Pt1412	11.304	0.0578045	0.449043	0.493153	
Pt1413	11.312	0.0577318	0.448828	0.49344	
Pt1414	11.32	0.0576593	0.448614	0.493727	
Pt1415	11.328	0.057587	0.448399	0.494014	
Pt1416	11.336	0.0575147	0.448184	0.494301	
Pt1417	11.344	0.0574426	0.44797	0.494588	
Pt1418	11.352	0.0573706	0.447755	0.494874	
Pt1419	11.36	0.0572988	0.44754	0.495161	
Pt1420	11.368	0.057227	0.447326	0.495447	
Pt1421	11.376	0.0571554	0.447111	0.495733	
Pt1422	11.384	0.0570839	0.446897	0.49602	
Pt1423	11.392	0.0570126	0.446682	0.496305	
Pt1424	11.4	0.0569413	0.446467	0.496591	
Pt1425	11.408	0.0568702	0.446253	0.496877	
Pt1426	11.416	0.0567992	0.446038	0.497162	
Pt1427	11.424	0.0567283	0.445824	0.497448	
Pt1428	11.432	0.0566576	0.445609	0.497733	
Pt1429	11.44	0.0565869	0.445395	0.498018	
Pt1430	11.448	0.0565164	0.44518	0.498303	
Pt1431	11.456	0.056446	0.444966	0.498588	
Pt1432	11.464	0.0563758	0.444751	0.498873	
Pt1433	11.472	0.0563056	0.444537	0.499157	
Pt1434	11.48	0.0562356	0.444323	0.499442	
Pt1435	11.488	0.0561657	0.444108	0.499726	
Pt1436	11.496	0.0560959	0.443894	0.50001	
Pt1437	11.504	0.0560263	0.443679	0.500294	
Pt1438	11.512	0.0559567	0.443465	0.500578	
Pt1439	11.52	0.0558873	0.443251	0.500862	
Pt1440	11.528	0.055818	0.443036	0.501146	
Pt1441	11.536	0.0557488	0.442822	0.501429	
Pt1442	11.544	0.0556798	0.442608	0.501712	
Pt1443	11.552	0.0556108	0.442394	0.501996	
Pt1444	11.56	0.055542	0.442179	0.502279	
Pt1445	11.568	0.0554733	0.441965	0.502562	
Pt1446	11.576	0.0554047	0.441751	0.502844	
Pt1447	11.584	0.0553362	0.441537	0.503127	
Pt1448	11.592	0.0552679	0.441323	0.503409	
Pt1449	11.6	0.0551996	0.441109	0.503692	
Pt1450	11.608	0.0551315	0.440894	0.503974	
Pt1451	11.616	0.0550635	0.44068	0.504256	
Pt1452	11.624	0.0549956	0.440466	0.504538	
Pt1453	11.632	0.0549279	0.440252	0.50482	
Pt1454	11.64	0.0548602	0.440038	0.505102	
Pt1455	11.648	0.0547927	0.439824	0.505383	
Pt1456	11.656	0.0547252	0.43961	0.505665	
Pt1457	11.664	0.0546579	0.439396	0.505946	
Pt1458	11.672	0.0545908	0.439182	0.506227	
Pt1459	11.68	0.0545237	0.438968	0.506508	
Pt1460	11.688	0.0544567	0.438754	0.506789	
Pt1461	11.696	0.0543899	0.43854	0.50707	
Pt1462	11.704	0.0543231	0.438327	0.50735	
Pt1463	11.712	0.0542565	0.438113	0.507631	
Pt1464	11.72	0.05419	0.437899	0.507911	
Pt1465	11.728	0.0541236	0.437685	0.508191	
Pt1466	11.736	0.0540574	0.437471	0.508471	
Pt1467	11.744	0.0539912	0.437258	0.508751	
Pt1468	11.752	0.0539252	0.437044	0.509031	
Pt1469	11.76	0.0538592	0.43683	0.509311	
Pt1470	11.768	0.0537934	0.436616	0.50959	
Pt1471	11.776	0.0537277	0.436403	0.50987	
Pt1472	11.784	0.0536621	0.436189	0.510149	
Pt1473	11.792	0.0535966	0.435976	0.510428	
Pt1474	11.8	0.0535313	0.435762	0.510707	
Pt1475	11.808	0.053466	0.435548	0.510986	
Pt1476	11.816	0.0534009	0.435335	0.511264	
Pt1477	11.824	0.0533358	0.435121	0.511543	
Pt1478	11.832	0.0532709	0.434908	0.511821	
Pt1479	11.84	0.0532061	0.434694	0.5121	
Pt1480	11.848	0.0531414	0.434481	0.512378	
Pt1481	11.856	0.0530768	0.434268	0.512656	
Pt1482	11.864	0.0530123	0.434054	0.512934	
Pt1483	11.872	0.0529479	0.433841	0.513211	
Pt1484	11.88	0.0528837	0.433627	0.513489	
Pt1485	11.888	0.0528195	0.433414	0.513766	
Pt1486	11.896	0.0527555	0.433201	0.514044	
Pt1487	11.904	0.0526915	0.432988	0.514321	
Pt1488	11.912	0.0526277	0.432774	0.514598	
Pt1489	11.92	0.052564	0.432561	0.514875	
Pt1490	11.928	0.0525004	0.432348	0.515152	
Pt1491	11.936	0.0524369	0.432135	0.515428	
Pt1492	11.944	0.0523735	0.431922	0.515705	
Pt1493	11.952	0.0523102	0.431709	0.515981	
Pt1494	11.96	0.052247	0.431496	0.516257	
Pt1495	11.968	0.0521839	0.431283	0.516533	
Pt1496	11.976	0.052121	0.43107	0.516809	
Pt1497	11.984	0.0520581	0.430857	0.517085	
Pt1498	11.992	0.0519954	0.430644	0.517361	
Pt1499	12	0.0519327	0.430431	0.517636	
Pt1500	12.008	0.0518702	0.430218	0.517912	
Pt1501	12.016	0.0518078	0.430005	0.518187	
Pt1502	12.024	0.0517454	0.429792	0.518462	
Pt1503	12.032	0.0516832	0.42958	0.518737	
Pt1504	12.04	0.0516211	0.429367	0.519012	
Pt1505	12.048	0.0515591	0.429154	0.519287	
Pt1506	12.056	0.0514972	0.428941	0.519561	
Pt1507	12.064	0.0514354	0.428729	0.519836	
Pt1508	12.072	0.0513737	0.428516	0.52011	
Pt1509	12.08	0.0513121	0.428304	0.520384	
Pt1510	12.088	0.0512506	0.428091	0.520658	
Pt1511	12.096	0.0511892	0.427879	0.520932	
Pt1512	12.104	0.051128	0.427666	0.521206	
Pt1513	12.112	0.0510668	0.427454	0.52148	
Pt1514	12.12	0.0510057	0.427241	0.521753	
Pt1515	12.128	0.0509448	0.427029	0.522027	
Pt1516	12.136	0.0508839	0.426816	0.5223	
Pt1517	12.144	0.0508231	0.426604	0.522573	
Pt1518	12.152	0.0507625	0.426392	0.522846	
Pt1519	12.16	0.0507019	0.426179	0.523119	
Pt1520	12.168	0.0506415	0.425967	0.523391	
Pt1521	12.176	0.0505811	0.425755	0.523664	
Pt1522	12.184	0.0505209	0.425543	0.523936	
Pt1523	12.192	0.0504607	0.425331	0.524209	
Pt1524	12.2	0.0504007	0.425119	0.524481	
Pt1525	12.208	0.0503408	0.424907	0.524753	
Pt1526	12.216	0.0502809	0.424694	0.525025	
Pt1527	12.224	0.0502212	0.424483	0.525296	
Pt1528	12.232	0.0501615	0.424271	0.525568	
Pt1529	12.24	0.050102	0.424059	0.525839	
Pt1530	12.248	0.0500426	0.423847	0.526111	
Pt1531	12.256	0.0499832	0.423635	0.526382	
Pt1532	12.264	0.049924	0.423423	0.526653	
Pt1533	12.272	0.0498648	0.423211	0.526924	
Pt1534	12.28	0.0498058	0.423	0.527195	
Pt1535	12.288	0.0497469	0.422788	0.527465	
Pt1536	12.296	0.049688	0.422576	0.527736	
Pt1537	12.304	0.0496293	0.422364	0.528006	
Pt1538	12.312	0.0495706	0.422153	0.528276	
Pt1539	12.32	0.0495121	0.421941	0.528547	
Pt1540	12.328	0.0494536	0.42173	0.528817	
Pt1541	12.336	0.0493953	0.421518	0.529086	
Pt1542	12.344	0.049337	0.421307	0.529356	
Pt1543	12.352	0.0492789	0.421095	0.529626	
Pt1544	12.36	0.0492208	0.420884	0.529895	
Pt1545	12.368	0.0491629	0.420673	0.530164	
Pt1546	12.376	0.049105	0.420461	0.530434	
Pt1547	12.384	0.0490473	0.42025	0.530703	
Pt1548	12.392	0.0489896	0.420039	0.530971	
Pt1549	12.4	0.048932	0.419828	0.53124	
Pt1550	12.408	0.0488745	0.419617	0.531509	
Pt1551	12.416	0.0488172	0.419405	0.531777	
Pt1552	12.424	0.0487599	0.419194	0.532046	
Pt1553	12.432	0.0487027	0.418983	0.532314	
Pt1554	12.44	0.0486456	0.418772	0.532582	
Pt1555	12.448	0.0485886	0.418561	0.53285	
Pt1556	12.456	0.0485317	0.418351	0.533118	
Pt1557	12.464	0.0484749	0.41814	0.533385	
Pt1558	12.472	0.0484182	0.417929	0.533653	
Pt1559	12.48	0.0483616	0.417718	0.53392	
Pt1560	12.488	0.0483051	0.417507	0.534188	
Pt1561	12.496	0.0482487	0.417297	0.534455	
Pt1562	12.504	0.0481923	0.417086	0.534722	
Pt1563	12.512	0.0481361	0.416875	0.534989	
Pt1564	12.52	0.04808	0.416665	0.535255	
Pt1565	12.528	0.0480239	0.416454	0.535522	
Pt1566	12.536	0.047968	0.416244	0.535788	
Pt1567	12.544	0.0479121	0.416033	0.536055	
Pt1568	12.552	0.0478563	0.415823	0.536321	
Pt1569	12.56	0.0478007	0.415612	0.536587	
Pt1570	12.568	0.0477451	0.415402	0.536853	
Pt1571	12.576	0.0476896	0.415192	0.537119	
Pt1572	12.584	0.0476342	0.414981	0.537384	
Pt1573	12.592	0.0475789	0.414771	0.53765	
Pt1574	12.6	0.0475237	0.414561	0.537915	
Pt1575	12.608	0.0474686	0.414351	0.538181	
Pt1576	12.616	0.0474136	0.414141	0.538446	
Pt1577	12.624	0.0473586	0.413931	0.538711	
Pt1578	12.632	0.0473038	0.413721	0.538976	
Pt1579	12.64	0.047249	0.413511	0.53924	
Pt1580	12.648	0.0471944	0.413301	0.539505	
Pt1581	12.656	0.0471398	0.413091	0.539769	
Pt1582	12.664	0.0470853	0.412881	0.540034	
Pt1583	12.672	0.0470309	0.412671	0.540298	
Pt1584	12.68	0.0469766	0.412462	0.540562	
Pt1585	12.688	0.0469224	0.412252	0.540826	
Pt1586	12.696	0.0468683	0.412042	0.541089	
Pt1587	12.704	0.0468143	0.411833	0.541353	
Pt1588	12.712	0.0467603	0.411623	0.541617	
Pt1589	12.72	0.0467065	0.411414	0.54188	
Pt1590	12.728	0.0466527	0.411204	0.542143	
Pt1591	12.736	0.0465991	0.410995	0.542406	
Pt1592	12.744	0.0465455	0.410785	0.542669	
Pt1593	12.752	0.046492	0.410576	0.542932	
Pt1594	12.76	0.0464386	0.410367	0.543195	
Pt1595	12.768	0.0463853	0.410157	0.543457	
Pt1596	12.776	0.046332	0.409948	0.54372	
Pt1597	12.784	0.0462789	0.409739	0.543982	
Pt1598	12.792	0.0462259	0.40953	0.544244	
Pt1599	12.8	0.0461729	0.409321	0.544506	
Pt1600	12.808	0.04612	0.409112	0.544768	
Pt1601	12.816	0.0460672	0.408903	0.54503	
Pt1602	12.824	0.0460145	0.408694	0.545292	
Pt1603	12.832	0.0459619	0.408485	0.545553	
Pt1604	12.84	0.0459094	0.408276	0.545814	
Pt1605	12.848	0.045857	0.408067	0.546076	
Pt1606	12.856	0.0458046	0.407859	0.546337	
Pt1607	12.864	0.0457523	0.40765	0.546598	
Pt1608	12.872	0.0457002	0.407441	0.546859	
Pt1609	12.88	0.0456481	0.407233	0.547119	
Pt1610	12.888	0.0455961	0.407024	0.54738	
Pt1611	12.896	0.0455441	0.406816	0.54764	
Pt1612	12.904	0.0454923	0.406607	0.547901	
Pt1613	12.912	0.0454405	0.406399	0.548161	
Pt1614	12.92	0.0453889	0.40619	0.548421	
Pt1615	12.928	0.0453373	0.405982	0.548681	
Pt1616	12.936	0.0452858	0.405774	0.54894	
Pt1617	12.944	0.0452344	0.405566	0.5492	
Pt1618	12.952	0.0451831	0.405357	0.54946	
Pt1619	12.96	0.0451318	0.405149	0.549719	
Pt1620	12.968	0.0450807	0.404941	0.549978	
Pt1621	12.976	0.0450296	0.404733	0.550237	
Pt1622	12.984	0.0449786	0.404525	0.550496	
Pt1623	12.992	0.0449277	0.404317	0.550755	
Pt1624	13	0.0448769	0.404109	0.551014	
Pt1625	13.008	0.0448262	0.403902	0.551272	
Pt1626	13.016	0.0447755	0.403694	0.551531	
Pt1627	13.024	0.0447249	0.403486	0.551789	
Pt1628	13.032	0.0446744	0.403278	0.552047	
Pt1629	13.04	0.044624	0.403071	0.552305	
Pt1630	13.048	0.0445737	0.402863	0.552563	
Pt1631	13.056	0.0445235	0.402656	0.552821	
Pt1632	13.064	0.0444733	0.402448	0.553079	
Pt1633	13.072	0.0444232	0.402241	0.553336	
Pt1634	13.08	0.0443733	0.402033	0.553593	
Pt1635	13.088	0.0443233	0.401826	0.553851	
Pt1636	13.096	0.0442735	0.401619	0.554108	
Pt1637	13.104	0.0442238	0.401412	0.554365	
Pt1638	13.112	0.0441741	0.401204	0.554622	
Pt1639	13.12	0.0441245	0.400997	0.554878	
Pt1640	13.128	0.044075	0.40079	0.555135	
Pt1641	13.136	0.0440256	0.400583	0.555391	
Pt1642	13.144	0.0439763	0.400376	0.555648	
Pt1643	13.152	0.043927	0.400169	0.555904	
Pt1644	13.16	0.0438778	0.399962	0.55616	
Pt1645	13.168	0.0438287	0.399756	0.556416	
Pt1646	13.176	0.0437797	0.399549	0.556671	
Pt1647	13.184	0.0437308	0.399342	0.556927	
Pt1648	13.192	0.0436819	0.399135	0.557183	
Pt1649	13.2	0.0436331	0.398929	0.557438	
Pt1650	13.208	0.0435844	0.398722	0.557693	
Pt1651	13.216	0.0435358	0.398516	0.557948	
Pt1652	13.224	0.0434873	0.398309	0.558203	
Pt1653	13.232	0.0434388	0.398103	0.558458	
Pt1654	13.24	0.0433904	0.397897	0.558713	
Pt1655	13.248	0.0433421	0.39769	0.558968	
Pt1656	13.256	0.0432939	0.397484	0.559222	
Pt1657	13.264	0.0432458	0.397278	0.559476	
Pt1658	13.272	0.0431977	0.397072	0.55973	
Pt1659	13.28	0.0431497	0.396866	0.559985	
Pt1660	13.288	0.0431018	0.39666	0.560238	
Pt1661	13.296	0.043054	0.396454	0.560492	
Pt1662	13.304	0.0430062	0.396248	0.560746	
Pt1663	13.312	0.0429585	0.396042	0.560999	
Pt1664	13.32	0.0429109	0.395836	0.561253	
Pt1665	13.328	0.0428634	0.39563	0.561506	
Pt1666	13.336	0.042816	0.395425	0.561759	
Pt1667	13.344	0.0427686	0.395219	0.562012	
Pt1668	13.352	0.0427213	0.395014	0.562265	
Pt1669	13.36	0.0426741	0.394808	0.562518	
Pt1670	13.368	0.042627	0.394603	0.562771	
Pt1671	13.376	0.0425799	0.394397	0.563023	
Pt1672	13.384	0.0425329	0.394192	0.563275	
Pt1673	13.392	0.042486	0.393986	0.563528	
Pt1674	13.4	0.0424392	0.393781	0.56378	
Pt1675	13.408	0.0423924	0.393576	0.564032	
Pt1676	13.416	0.0423458	0.393371	0.564283	
Pt1677	13.424	0.0422992	0.393166	0.564535	
Pt1678	13.432	0.0422526	0.392961	0.564787	
Pt1679	13.44	0.0422062	0.392756	0.565038	
Pt1680	13.448	0.0421598	0.392551	0.565289	
Pt1681	13.456	0.0421135	0.392346	0.565541	
Pt1682	13.464	0.0420673	0.392141	0.565792	
Pt1683	13.472	0.0420211	0.391936	0.566043	
Pt1684	13.48	0.041975	0.391732	0.566293	
Pt1685	13.488	0.041929	0.391527	0.566544	
Pt1686	13.496	0.0418831	0.391322	0.566794	
Pt1687	13.504	0.0418372	0.391118	0.567045	
Pt1688	13.512	0.0417915	0.390913	0.567295	
Pt1689	13.52	0.0417458	0.390709	0.567545	
Pt1690	13.528	0.0417001	0.390505	0.567795	
Pt1691	13.536	0.0416546	0.3903	0.568045	
Pt1692	13.544	0.0416091	0.390096	0.568295	
Pt1693	13.552	0.0415637	0.389892	0.568544	
Pt1694	13.56	0.0415183	0.389688	0.568794	
Pt1695	13.568	0.0414731	0.389484	0.569043	
Pt1696	13.576	0.0414279	0.38928	0.569292	
Pt1697	13.584	0.0413828	0.389076	0.569541	
Pt1698	13.592	0.0413377	0.388872	0.56979	
Pt1699	13.6	0.0412927	0.388668	0.570039	
Pt1700	13.608	0.0412478	0.388464	0.570288	
Pt1701	13.616	0.041203	0.388261	0.570536	
Pt1702	13.624	0.0411583	0.388057	0.570785	
Pt1703	13.632	0.0411136	0.387853	0.571033	
Pt1704	13.64	0.041069	0.38765	0.571281	
Pt1705	13.648	0.0410244	0.387446	0.571529	
Pt1706	13.656	0.0409799	0.387243	0.571777	
Pt1707	13.664	0.0409355	0.387039	0.572025	
Pt1708	13.672	0.0408912	0.386836	0.572273	
Pt1709	13.68	0.040847	0.386633	0.57252	
Pt1710	13.688	0.0408028	0.38643	0.572768	
Pt1711	13.696	0.0407587	0.386227	0.573015	
Pt1712	13.704	0.0407146	0.386023	0.573262	
Pt1713	13.712	0.0406707	0.38582	0.573509	
Pt1714	13.72	0.0406267	0.385618	0.573756	
Pt1715	13.728	0.0405829	0.385415	0.574002	
Pt1716	13.736	0.0405392	0.385212	0.574249	
Pt1717	13.744	0.0404955	0.385009	0.574496	
Pt1718	13.752	0.0404518	0.384806	0.574742	
Pt1719	13.76	0.0404083	0.384604	0.574988	
Pt1720	13.768	0.0403648	0.384401	0.575234	
Pt1721	13.776	0.0403214	0.384198	0.57548	
Pt1722	13.784	0.0402781	0.383996	0.575726	
Pt1723	13.792	0.0402348	0.383794	0.575972	
Pt1724	13.8	0.0401916	0.383591	0.576217	
Pt1725	13.808	0.0401485	0.383389	0.576463	
Pt1726	13.816	0.0401054	0.383187	0.576708	
Pt1727	13.824	0.0400624	0.382984	0.576953	
Pt1728	13.832	0.0400195	0.382782	0.577198	
Pt1729	13.84	0.0399766	0.38258	0.577443	
Pt1730	13.848	0.0399338	0.382378	0.577688	
